OrderID,OrderDate,CustomerID,CustomerName,Region,City,ProductID,ProductName,Category,Quantity,UnitPrice,SalesAmount,Discount,Profit
O04447,2025-12-24,C238,Customer 238,Region 5,City 29,P039,Product 39,Category 9,10,489.97,4899.7,0,1103.95
O04448,2025-03-22,C088,Customer 88,Region 5,City 29,P006,Product 6,Category 6,8,65.37,522.96,0,112.14
O04449,2025-12-25,C277,Customer 277,Region 10,City 8,P100,Product 100,Category 10,6,118.57,711.42,5,111.03
O04450,2025-12-28,C144,Customer 144,Region 4,City 25,P039,Product 39,Category 9,2,489.97,979.94,15,84.36
O04451,2025-11-26,C101,Customer 101,Region 7,City 12,P058,Product 58,Category 13,9,201.63,1814.67,10,320.45
O04452,2025-11-16,C121,Customer 121,Region 7,City 2,P049,Product 49,Category 4,3,491.59,1474.77,5,297.65
O04453,2025-02-18,C060,Customer 60,Region 4,City 1,P068,Product 68,Category 8,8,366.31,2930.48,10,222.51
O04454,2025-07-15,C117,Customer 117,Region 10,City 28,P054,Product 54,Category 9,2,12.91,25.82,15,7.57
O04455,2025-12-22,C045,Customer 45,Region 4,City 16,P004,Product 4,Category 4,10,446.21,4462.1,0,401.51
O04456,2025-09-05,C087,Customer 87,Region 7,City 28,P063,Product 63,Category 3,8,307.88,2463.04,15,366.86
O04457,2025-06-11,C240,Customer 240,Region 5,City 1,P095,Product 95,Category 5,10,177.16,1771.6,0,271.33
O04458,2025-05-05,C180,Customer 180,Region 3,City 1,P072,Product 72,Category 12,5,27.53,137.65,20,7.69
O04459,2025-08-11,C031,Customer 31,Region 5,City 2,P043,Product 43,Category 13,10,374.4,3744.0,0,716.76
O04460,2025-09-25,C252,Customer 252,Region 6,City 13,P019,Product 19,Category 4,9,20.62,185.58,5,42.72
O04461,2025-04-16,C042,Customer 42,Region 5,City 13,P078,Product 78,Category 3,5,382.56,1912.8,5,287.97
O04462,2025-05-24,C093,Customer 93,Region 8,City 4,P045,Product 45,Category 15,3,189.29,567.87,15,162.0
O04463,2025-10-14,C015,Customer 15,Region 6,City 16,P022,Product 22,Category 7,9,474.2,4267.8,0,1253.84
O04464,2025-07-18,C206,Customer 206,Region 7,City 27,P038,Product 38,Category 8,4,30.8,123.2,15,11.97
O04465,2025-12-13,C196,Customer 196,Region 6,City 17,P039,Product 39,Category 9,2,489.97,979.94,15,184.65
O04466,2025-11-08,C135,Customer 135,Region 2,City 16,P039,Product 39,Category 9,6,489.97,2939.82,0,493.37
O04467,2025-01-08,C201,Customer 201,Region 4,City 22,P088,Product 88,Category 13,3,289.01,867.03,20,224.46
O04468,2025-02-20,C079,Customer 79,Region 7,City 20,P070,Product 70,Category 10,3,231.01,693.03,20,47.11
O04469,2025-09-15,C201,Customer 201,Region 4,City 22,P068,Product 68,Category 8,3,366.31,1098.93,0,113.64
O04470,2025-09-28,C221,Customer 221,Region 1,City 12,P008,Product 8,Category 8,9,252.32,2270.88,10,560.14
O04471,2025-08-25,C193,Customer 193,Region 4,City 14,P044,Product 44,Category 14,9,37.1,333.9,0,58.36
O04472,2025-08-25,C292,Customer 292,Region 7,City 23,P014,Product 14,Category 14,5,159.28,796.4,15,207.9
O04473,2025-10-10,C143,Customer 143,Region 8,City 24,P020,Product 20,Category 5,3,261.28,783.84,10,129.89
O04474,2025-05-14,C196,Customer 196,Region 6,City 17,P025,Product 25,Category 10,4,34.77,139.08,0,37.35
O04475,2025-08-29,C122,Customer 122,Region 3,City 3,P060,Product 60,Category 15,10,197.8,1978.0,0,527.5
O04476,2025-12-06,C125,Customer 125,Region 6,City 6,P088,Product 88,Category 13,9,289.01,2601.09,15,382.38
O04477,2025-02-09,C158,Customer 158,Region 9,City 9,P078,Product 78,Category 3,2,382.56,765.12,10,152.8
O04478,2025-10-26,C195,Customer 195,Region 1,City 16,P027,Product 27,Category 12,1,273.37,273.37,5,16.04
O04479,2025-03-23,C193,Customer 193,Region 4,City 14,P094,Product 94,Category 4,7,65.36,457.52,10,130.24
O04480,2025-02-15,C175,Customer 175,Region 4,City 26,P052,Product 52,Category 7,8,409.71,3277.68,0,315.18
O04481,2025-04-28,C232,Customer 232,Region 2,City 23,P016,Product 16,Category 1,4,29.92,119.68,20,7.1
O04482,2025-12-10,C277,Customer 277,Region 10,City 8,P075,Product 75,Category 15,4,418.32,1673.28,20,282.19
O04483,2025-02-16,C156,Customer 156,Region 2,City 7,P020,Product 20,Category 5,6,261.28,1567.68,0,238.93
O04484,2025-05-27,C281,Customer 281,Region 8,City 12,P097,Product 97,Category 7,2,226.37,452.74,5,35.79
O04485,2025-05-10,C055,Customer 55,Region 4,City 26,P060,Product 60,Category 15,9,197.8,1780.2,20,472.36
O04486,2025-06-14,C247,Customer 247,Region 6,City 8,P008,Product 8,Category 8,8,252.32,2018.56,15,431.59
O04487,2025-06-10,C249,Customer 249,Region 2,City 10,P060,Product 60,Category 15,2,197.8,395.6,0,98.64
O04488,2025-06-14,C247,Customer 247,Region 6,City 8,P029,Product 29,Category 14,4,260.21,1040.84,10,90.59
O04489,2025-04-18,C038,Customer 38,Region 4,City 9,P017,Product 17,Category 2,6,373.36,2240.16,15,537.06
O04490,2025-02-22,C262,Customer 262,Region 3,City 23,P037,Product 37,Category 7,10,329.5,3295.0,15,432.59
O04491,2025-10-27,C029,Customer 29,Region 9,City 30,P036,Product 36,Category 6,2,93.48,186.96,5,47.41
O04492,2025-06-29,C280,Customer 280,Region 4,City 11,P051,Product 51,Category 6,10,16.21,162.1,0,17.03
O04493,2025-04-22,C104,Customer 104,Region 4,City 15,P065,Product 65,Category 5,9,194.4,1749.6,20,261.34
O04494,2025-04-29,C115,Customer 115,Region 5,City 26,P069,Product 69,Category 9,7,386.3,2704.1,15,790.48
O04495,2025-04-01,C087,Customer 87,Region 7,City 28,P041,Product 41,Category 11,5,267.12,1335.6,0,371.66
O04496,2025-04-23,C058,Customer 58,Region 4,City 29,P035,Product 35,Category 5,4,149.03,596.12,0,178.13
O04497,2025-10-23,C215,Customer 215,Region 9,City 6,P014,Product 14,Category 14,8,159.28,1274.24,5,142.95
O04498,2025-10-01,C214,Customer 214,Region 3,City 5,P029,Product 29,Category 14,3,260.21,780.63,5,59.67
O04499,2025-06-18,C052,Customer 52,Region 4,City 23,P093,Product 93,Category 3,3,53.85,161.55,15,19.8
O04500,2025-08-09,C278,Customer 278,Region 2,City 9,P065,Product 65,Category 5,8,194.4,1555.2,10,127.32
O04501,2025-11-25,C158,Customer 158,Region 9,City 9,P098,Product 98,Category 8,5,335.46,1677.3,5,316.62
O04502,2025-08-22,C117,Customer 117,Region 10,City 28,P056,Product 56,Category 11,4,261.99,1047.96,10,161.01
O04503,2025-04-24,C058,Customer 58,Region 4,City 29,P032,Product 32,Category 2,5,246.16,1230.8,5,341.85
O04504,2025-11-23,C066,Customer 66,Region 5,City 7,P097,Product 97,Category 7,4,226.37,905.48,0,266.11
O04505,2025-06-11,C067,Customer 67,Region 1,City 8,P085,Product 85,Category 10,8,456.11,3648.88,10,803.51
O04506,2025-12-07,C116,Customer 116,Region 1,City 27,P041,Product 41,Category 11,3,267.12,801.36,20,186.04
O04507,2025-11-16,C187,Customer 187,Region 3,City 8,P062,Product 62,Category 2,4,167.7,670.8,5,78.38
O04508,2025-05-23,C081,Customer 81,Region 7,City 22,P047,Product 47,Category 2,5,198.11,990.55,5,177.19
O04509,2025-05-11,C235,Customer 235,Region 4,City 26,P016,Product 16,Category 1,10,29.92,299.2,20,38.54
O04510,2025-11-08,C145,Customer 145,Region 10,City 26,P073,Product 73,Category 13,9,98.73,888.57,10,227.79
O04511,2025-01-26,C124,Customer 124,Region 5,City 5,P024,Product 24,Category 9,6,73.05,438.3,0,126.7
O04512,2025-08-26,C012,Customer 12,Region 1,City 13,P031,Product 31,Category 1,1,69.9,69.9,10,5.51
O04513,2025-10-14,C096,Customer 96,Region 4,City 7,P005,Product 5,Category 5,3,86.73,260.19,5,25.77
O04514,2025-08-28,C061,Customer 61,Region 1,City 2,P039,Product 39,Category 9,5,489.97,2449.85,0,185.69
O04515,2025-02-25,C220,Customer 220,Region 9,City 11,P037,Product 37,Category 7,10,329.5,3295.0,15,195.83
O04516,2025-04-10,C042,Customer 42,Region 5,City 13,P055,Product 55,Category 10,1,215.67,215.67,15,53.17
O04517,2025-01-07,C256,Customer 256,Region 10,City 17,P090,Product 90,Category 15,5,299.19,1495.95,20,243.11
O04518,2025-12-11,C204,Customer 204,Region 3,City 25,P091,Product 91,Category 1,3,338.65,1015.95,10,258.69
O04519,2025-05-07,C064,Customer 64,Region 2,City 5,P023,Product 23,Category 8,6,444.27,2665.62,0,509.18
O04520,2025-07-23,C010,Customer 10,Region 6,City 11,P018,Product 18,Category 3,1,218.78,218.78,10,16.59
O04521,2025-07-03,C133,Customer 133,Region 4,City 14,P085,Product 85,Category 10,4,456.11,1824.44,10,198.63
O04522,2025-08-22,C009,Customer 9,Region 7,City 10,P090,Product 90,Category 15,7,299.19,2094.33,20,118.49
O04523,2025-04-16,C056,Customer 56,Region 10,City 27,P082,Product 82,Category 7,1,387.7,387.7,20,66.54
O04524,2025-01-19,C105,Customer 105,Region 7,City 16,P023,Product 23,Category 8,1,444.27,444.27,15,74.24
O04525,2025-09-22,C155,Customer 155,Region 3,City 6,P094,Product 94,Category 4,7,65.36,457.52,5,127.29
O04526,2025-05-17,C102,Customer 102,Region 7,City 13,P071,Product 71,Category 11,6,289.19,1735.14,0,346.24
O04527,2025-10-11,C261,Customer 261,Region 5,City 22,P087,Product 87,Category 12,8,230.44,1843.52,15,339.85
O04528,2025-06-28,C061,Customer 61,Region 1,City 2,P096,Product 96,Category 6,1,437.68,437.68,20,65.56
O04529,2025-07-21,C200,Customer 200,Region 3,City 21,P037,Product 37,Category 7,10,329.5,3295.0,5,447.64
O04530,2025-09-20,C150,Customer 150,Region 8,City 1,P037,Product 37,Category 7,8,329.5,2636.0,15,579.81
O04531,2025-04-13,C170,Customer 170,Region 4,City 21,P045,Product 45,Category 15,7,189.29,1325.03,10,115.25
O04532,2025-06-30,C124,Customer 124,Region 5,City 5,P021,Product 21,Category 6,6,126.09,756.54,15,154.36
O04533,2025-09-02,C216,Customer 216,Region 9,City 7,P019,Product 19,Category 4,9,20.62,185.58,10,47.71
O04534,2025-11-18,C051,Customer 51,Region 10,City 22,P080,Product 80,Category 5,3,322.73,968.19,15,209.8
O04535,2025-07-01,C251,Customer 251,Region 1,City 12,P100,Product 100,Category 10,9,118.57,1067.13,20,300.46
O04536,2025-11-11,C170,Customer 170,Region 4,City 21,P010,Product 10,Category 10,4,293.01,1172.04,20,65.18
O04537,2025-05-28,C097,Customer 97,Region 6,City 8,P089,Product 89,Category 14,4,220.92,883.68,15,193.42
O04538,2025-12-27,C060,Customer 60,Region 4,City 1,P056,Product 56,Category 11,3,261.99,785.97,15,233.62
O04539,2025-03-22,C186,Customer 186,Region 8,City 7,P031,Product 31,Category 1,1,69.9,69.9,0,13.87
O04540,2025-04-03,C300,Customer 300,Region 5,City 1,P018,Product 18,Category 3,2,218.78,437.56,5,34.21
O04541,2025-08-30,C146,Customer 146,Region 7,City 27,P055,Product 55,Category 10,2,215.67,431.34,10,45.14
O04542,2025-11-12,C273,Customer 273,Region 8,City 4,P047,Product 47,Category 2,7,198.11,1386.77,20,378.15
O04543,2025-01-18,C235,Customer 235,Region 4,City 26,P010,Product 10,Category 10,9,293.01,2637.09,0,625.48
O04544,2025-03-30,C050,Customer 50,Region 7,City 21,P032,Product 32,Category 2,5,246.16,1230.8,0,152.81
O04545,2025-04-14,C286,Customer 286,Region 10,City 17,P046,Product 46,Category 1,2,42.09,84.18,5,20.76
O04546,2025-05-18,C095,Customer 95,Region 7,City 6,P012,Product 12,Category 12,10,453.15,4531.5,5,600.21
O04547,2025-09-26,C070,Customer 70,Region 2,City 11,P081,Product 81,Category 6,8,112.74,901.92,15,257.44
O04548,2025-09-15,C239,Customer 239,Region 2,City 30,P095,Product 95,Category 5,7,177.16,1240.12,20,162.92
O04549,2025-03-20,C257,Customer 257,Region 6,City 18,P036,Product 36,Category 6,10,93.48,934.8,0,120.74
O04550,2025-07-02,C269,Customer 269,Region 6,City 30,P019,Product 19,Category 4,10,20.62,206.2,10,59.39
O04551,2025-04-27,C151,Customer 151,Region 10,City 2,P077,Product 77,Category 2,7,475.01,3325.07,5,187.4
O04552,2025-06-29,C227,Customer 227,Region 9,City 18,P099,Product 99,Category 9,4,154.71,618.84,15,115.67
O04553,2025-06-11,C270,Customer 270,Region 1,City 1,P006,Product 6,Category 6,10,65.37,653.7,15,123.82
O04554,2025-06-07,C010,Customer 10,Region 6,City 11,P033,Product 33,Category 3,1,392.37,392.37,20,81.67
O04555,2025-06-21,C280,Customer 280,Region 4,City 11,P042,Product 42,Category 12,10,416.99,4169.9,5,334.91
O04556,2025-06-21,C207,Customer 207,Region 2,City 28,P022,Product 22,Category 7,10,474.2,4742.0,20,345.04
O04557,2025-02-04,C004,Customer 4,Region 6,City 5,P016,Product 16,Category 1,5,29.92,149.6,0,41.98
O04558,2025-06-17,C108,Customer 108,Region 7,City 19,P068,Product 68,Category 8,6,366.31,2197.86,15,508.17
O04559,2025-05-08,C120,Customer 120,Region 8,City 1,P012,Product 12,Category 12,10,453.15,4531.5,0,924.57
O04560,2025-11-21,C102,Customer 102,Region 7,City 13,P004,Product 4,Category 4,6,446.21,2677.26,15,599.29
O04561,2025-12-15,C032,Customer 32,Region 4,City 3,P097,Product 97,Category 7,6,226.37,1358.22,20,187.23
O04562,2025-04-12,C162,Customer 162,Region 7,City 13,P007,Product 7,Category 7,9,451.77,4065.93,5,1086.42
O04563,2025-05-08,C042,Customer 42,Region 5,City 13,P085,Product 85,Category 10,5,456.11,2280.55,15,430.39
O04564,2025-03-02,C203,Customer 203,Region 9,City 24,P029,Product 29,Category 14,10,260.21,2602.1,15,690.62
O04565,2025-01-09,C218,Customer 218,Region 4,City 9,P054,Product 54,Category 9,9,12.91,116.19,10,6.88
O04566,2025-07-27,C281,Customer 281,Region 8,City 12,P036,Product 36,Category 6,1,93.48,93.48,5,11.94
O04567,2025-02-14,C036,Customer 36,Region 9,City 7,P076,Product 76,Category 1,4,21.06,84.24,15,23.74
O04568,2025-08-28,C013,Customer 13,Region 6,City 14,P031,Product 31,Category 1,9,69.9,629.1,0,133.6
O04569,2025-02-25,C188,Customer 188,Region 2,City 9,P058,Product 58,Category 13,10,201.63,2016.3,5,527.48
O04570,2025-07-08,C006,Customer 6,Region 9,City 7,P077,Product 77,Category 2,5,475.01,2375.05,15,469.01
O04571,2025-12-26,C162,Customer 162,Region 7,City 13,P050,Product 50,Category 5,7,464.52,3251.64,5,815.91
O04572,2025-03-29,C148,Customer 148,Region 1,City 29,P090,Product 90,Category 15,10,299.19,2991.9,20,804.32
O04573,2025-05-06,C190,Customer 190,Region 3,City 11,P036,Product 36,Category 6,4,93.48,373.92,0,94.59
O04574,2025-08-16,C223,Customer 223,Region 3,City 14,P004,Product 4,Category 4,4,446.21,1784.84,0,186.06
O04575,2025-04-01,C264,Customer 264,Region 2,City 25,P073,Product 73,Category 13,8,98.73,789.84,10,147.58
O04576,2025-09-15,C063,Customer 63,Region 9,City 4,P079,Product 79,Category 4,3,47.04,141.12,20,39.63
O04577,2025-01-17,C059,Customer 59,Region 10,City 30,P056,Product 56,Category 11,3,261.99,785.97,15,216.73
O04578,2025-05-11,C115,Customer 115,Region 5,City 26,P064,Product 64,Category 4,7,445.94,3121.58,20,650.01
O04579,2025-05-16,C063,Customer 63,Region 9,City 4,P050,Product 50,Category 5,9,464.52,4180.68,10,1178.01
O04580,2025-05-05,C137,Customer 137,Region 10,City 18,P026,Product 26,Category 11,5,474.87,2374.35,20,510.71
O04581,2025-04-01,C174,Customer 174,Region 10,City 25,P076,Product 76,Category 1,9,21.06,189.54,20,34.04
O04582,2025-12-30,C202,Customer 202,Region 7,City 23,P041,Product 41,Category 11,8,267.12,2136.96,0,360.49
O04583,2025-03-11,C083,Customer 83,Region 1,City 24,P092,Product 92,Category 2,6,134.34,806.04,0,191.2
O04584,2025-10-02,C079,Customer 79,Region 7,City 20,P004,Product 4,Category 4,4,446.21,1784.84,20,162.33
O04585,2025-11-20,C278,Customer 278,Region 2,City 9,P042,Product 42,Category 12,9,416.99,3752.91,5,742.72
O04586,2025-03-07,C185,Customer 185,Region 10,City 6,P029,Product 29,Category 14,1,260.21,260.21,15,65.5
O04587,2025-06-09,C134,Customer 134,Region 2,City 15,P012,Product 12,Category 12,1,453.15,453.15,15,61.37
O04588,2025-08-22,C014,Customer 14,Region 7,City 15,P085,Product 85,Category 10,10,456.11,4561.1,20,653.53
O04589,2025-09-23,C143,Customer 143,Region 8,City 24,P023,Product 23,Category 8,8,444.27,3554.16,20,193.89
O04590,2025-08-02,C067,Customer 67,Region 1,City 8,P082,Product 82,Category 7,10,387.7,3877.0,10,367.67
O04591,2025-12-17,C207,Customer 207,Region 2,City 28,P073,Product 73,Category 13,5,98.73,493.65,20,73.58
O04592,2025-04-26,C094,Customer 94,Region 10,City 5,P023,Product 23,Category 8,8,444.27,3554.16,10,768.97
O04593,2025-09-14,C233,Customer 233,Region 2,City 24,P001,Product 1,Category 1,2,254.75,509.5,20,112.46
O04594,2025-02-03,C219,Customer 219,Region 1,City 10,P063,Product 63,Category 3,5,307.88,1539.4,0,96.97
O04595,2025-05-18,C075,Customer 75,Region 3,City 16,P011,Product 11,Category 11,10,48.35,483.5,5,121.39
O04596,2025-12-17,C026,Customer 26,Region 7,City 27,P067,Product 67,Category 7,6,245.24,1471.44,0,87.77
O04597,2025-07-10,C074,Customer 74,Region 7,City 15,P010,Product 10,Category 10,3,293.01,879.03,5,50.49
O04598,2025-01-16,C013,Customer 13,Region 6,City 14,P025,Product 25,Category 10,10,34.77,347.7,10,28.13
O04599,2025-03-08,C175,Customer 175,Region 4,City 26,P002,Product 2,Category 2,3,181.44,544.32,5,96.25
O04600,2025-05-05,C145,Customer 145,Region 10,City 26,P034,Product 34,Category 4,9,389.34,3504.06,5,706.64
O04601,2025-06-29,C113,Customer 113,Region 8,City 24,P050,Product 50,Category 5,1,464.52,464.52,0,116.73
O04602,2025-06-23,C242,Customer 242,Region 7,City 3,P072,Product 72,Category 12,5,27.53,137.65,15,10.78
O04603,2025-10-12,C169,Customer 169,Region 1,City 20,P091,Product 91,Category 1,6,338.65,2031.9,20,214.27
O04604,2025-04-20,C130,Customer 130,Region 3,City 11,P052,Product 52,Category 7,7,409.71,2867.97,0,528.94
O04605,2025-02-13,C251,Customer 251,Region 1,City 12,P016,Product 16,Category 1,1,29.92,29.92,20,3.47
O04606,2025-06-26,C095,Customer 95,Region 7,City 6,P027,Product 27,Category 12,5,273.37,1366.85,10,212.33
O04607,2025-08-17,C116,Customer 116,Region 1,City 27,P050,Product 50,Category 5,1,464.52,464.52,0,132.56
O04608,2025-01-21,C075,Customer 75,Region 3,City 16,P042,Product 42,Category 12,9,416.99,3752.91,5,551.28
O04609,2025-07-16,C228,Customer 228,Region 7,City 19,P019,Product 19,Category 4,8,20.62,164.96,15,9.34
O04610,2025-07-20,C099,Customer 99,Region 8,City 10,P042,Product 42,Category 12,7,416.99,2918.93,15,273.23
O04611,2025-08-25,C113,Customer 113,Region 8,City 24,P024,Product 24,Category 9,2,73.05,146.1,10,36.74
O04612,2025-07-20,C005,Customer 5,Region 8,City 6,P041,Product 41,Category 11,7,267.12,1869.84,15,506.24
O04613,2025-02-28,C020,Customer 20,Region 4,City 21,P056,Product 56,Category 11,10,261.99,2619.9,20,782.12
O04614,2025-10-07,C021,Customer 21,Region 5,City 22,P076,Product 76,Category 1,8,21.06,168.48,10,33.5
O04615,2025-11-08,C098,Customer 98,Region 5,City 9,P074,Product 74,Category 14,6,291.07,1746.42,20,445.41
O04616,2025-09-23,C066,Customer 66,Region 5,City 7,P032,Product 32,Category 2,1,246.16,246.16,20,61.99
O04617,2025-02-01,C006,Customer 6,Region 9,City 7,P080,Product 80,Category 5,9,322.73,2904.57,10,584.58
O04618,2025-11-15,C171,Customer 171,Region 3,City 22,P042,Product 42,Category 12,6,416.99,2501.94,0,237.62
O04619,2025-11-05,C201,Customer 201,Region 4,City 22,P010,Product 10,Category 10,6,293.01,1758.06,5,391.87
O04620,2025-04-10,C267,Customer 267,Region 5,City 28,P069,Product 69,Category 9,8,386.3,3090.4,20,446.22
O04621,2025-01-30,C107,Customer 107,Region 5,City 18,P033,Product 33,Category 3,5,392.37,1961.85,20,206.18
O04622,2025-02-07,C268,Customer 268,Region 8,City 29,P006,Product 6,Category 6,6,65.37,392.22,0,115.91
O04623,2025-11-10,C141,Customer 141,Region 2,City 22,P049,Product 49,Category 4,2,491.59,983.18,10,80.96
O04624,2025-08-14,C274,Customer 274,Region 1,City 5,P045,Product 45,Category 15,4,189.29,757.16,15,198.33
O04625,2025-02-22,C059,Customer 59,Region 10,City 30,P095,Product 95,Category 5,3,177.16,531.48,10,51.01
O04626,2025-05-11,C105,Customer 105,Region 7,City 16,P044,Product 44,Category 14,8,37.1,296.8,15,55.38
O04627,2025-05-01,C067,Customer 67,Region 1,City 8,P081,Product 81,Category 6,3,112.74,338.22,20,32.49
O04628,2025-08-14,C214,Customer 214,Region 3,City 5,P049,Product 49,Category 4,8,491.59,3932.72,15,644.74
O04629,2025-04-01,C130,Customer 130,Region 3,City 11,P014,Product 14,Category 14,3,159.28,477.84,15,33.23
O04630,2025-10-21,C175,Customer 175,Region 4,City 26,P060,Product 60,Category 15,4,197.8,791.2,10,217.75
O04631,2025-11-14,C054,Customer 54,Region 10,City 25,P034,Product 34,Category 4,3,389.34,1168.02,15,77.84
O04632,2025-10-30,C286,Customer 286,Region 10,City 17,P035,Product 35,Category 5,2,149.03,298.06,10,49.61
O04633,2025-10-11,C003,Customer 3,Region 9,City 4,P100,Product 100,Category 10,3,118.57,355.71,20,20.92
O04634,2025-03-20,C023,Customer 23,Region 8,City 24,P051,Product 51,Category 6,1,16.21,16.21,15,3.95
O04635,2025-09-12,C233,Customer 233,Region 2,City 24,P014,Product 14,Category 14,8,159.28,1274.24,5,85.66
O04636,2025-09-10,C176,Customer 176,Region 3,City 27,P048,Product 48,Category 3,4,392.2,1568.8,0,423.23
O04637,2025-08-18,C181,Customer 181,Region 4,City 2,P075,Product 75,Category 15,8,418.32,3346.56,5,633.97
O04638,2025-07-20,C061,Customer 61,Region 1,City 2,P011,Product 11,Category 11,5,48.35,241.75,0,19.5
O04639,2025-08-08,C146,Customer 146,Region 7,City 27,P054,Product 54,Category 9,5,12.91,64.55,0,11.98
