OrderID,CustomerID,ProductID,OrderDate,Quantity,SalesAmount,Discount,Profit
O04282,C111,P073,2025-03-09,10,987.3,5,216.88
O04283,C222,P004,2025-08-31,5,2231.05,10,658.22
O04284,C158,P092,2025-08-20,10,1343.4,20,254.76
O04285,C230,P004,2025-07-02,7,3123.47,15,269.47
O04286,C105,P045,2025-11-18,3,567.87,5,166.7
O04287,C093,P097,2025-09-30,3,679.11,5,194.38
O04288,C004,P099,2025-12-30,9,1392.39,0,197.71
O04289,C105,P090,2025-09-13,6,1795.14,5,339.44
O04290,C159,P076,2025-05-24,2,42.12,0,6.99
O04291,C029,P075,2025-08-26,1,418.32,5,27.17
O04292,C291,P093,2025-07-14,9,484.65,0,48.06
O04293,C164,P004,2025-11-01,6,2677.26,20,154.6
O04294,C180,P041,2025-09-07,1,267.12,5,56.85
O04295,C120,P046,2025-02-26,9,378.81,5,69.87
O04296,C023,P026,2025-04-04,7,3324.09,5,669.44
O04297,C215,P078,2025-10-09,10,3825.6,15,630.03
O04298,C105,P079,2025-03-22,3,141.12,5,18.37
O04299,C055,P074,2025-11-06,7,2037.49,0,174.02
O04300,C280,P011,2025-07-01,5,241.75,15,27.18
O04301,C132,P085,2025-06-10,1,456.11,0,131.6
O04302,C291,P084,2025-01-31,4,1642.32,15,138.86
O04303,C091,P076,2025-01-03,6,126.36,10,32.19
O04304,C204,P020,2025-11-20,5,1306.4,10,340.09
O04305,C018,P036,2025-04-07,1,93.48,0,18.13
O04306,C168,P002,2025-09-25,1,181.44,10,14.71
O04307,C127,P091,2025-04-04,9,3047.85,10,814.89
O04308,C252,P027,2025-02-26,10,2733.7,15,454.63
O04309,C099,P088,2025-11-01,10,2890.1,15,527.61
O04310,C042,P015,2025-07-18,3,1100.91,20,119.48
O04311,C296,P046,2025-11-24,9,378.81,20,82.37
O04312,C205,P033,2025-06-18,2,784.74,5,48.2
O04313,C159,P060,2025-08-17,2,395.6,15,88.98
O04314,C227,P096,2025-01-02,5,2188.4,20,328.58
O04315,C185,P057,2025-07-01,4,1240.52,15,270.31
O04316,C063,P030,2025-03-16,8,1803.12,10,236.89
O04317,C061,P016,2025-03-15,10,299.2,0,85.19
O04318,C172,P032,2025-05-22,8,1969.28,15,582.12
O04319,C012,P073,2025-08-06,4,394.92,0,23.16
O04320,C208,P033,2025-07-22,8,3138.96,0,422.81
O04321,C237,P034,2025-12-22,10,3893.4,10,1145.18
O04322,C057,P087,2025-07-08,2,460.88,15,118.87
O04323,C112,P089,2025-02-07,4,883.68,0,64.28
O04324,C001,P069,2025-09-25,8,3090.4,0,411.7
O04325,C012,P074,2025-05-30,7,2037.49,20,377.6
O04326,C091,P013,2025-07-10,2,94.08,0,27.11
O04327,C035,P041,2025-11-12,5,1335.6,15,156.08
O04328,C062,P034,2025-11-29,5,1946.7,10,107.52
O04329,C236,P052,2025-03-12,7,2867.97,0,828.02
O04330,C068,P003,2025-06-19,3,1308.66,15,302.22
O04331,C095,P099,2025-09-21,3,464.13,0,79.08
O04332,C079,P048,2025-03-14,6,2353.2,20,537.98
O04333,C125,P013,2025-08-25,5,235.2,15,33.18
O04334,C035,P083,2025-03-02,6,2792.88,10,825.25
O04335,C050,P041,2025-09-02,6,1602.72,10,325.55
O04336,C251,P022,2025-01-30,5,2371.0,10,583.21
O04337,C052,P060,2025-03-04,6,1186.8,15,225.35
O04338,C235,P073,2025-11-24,3,296.19,20,45.04
O04339,C013,P018,2025-06-06,3,656.34,5,149.8
O04340,C052,P073,2025-01-01,7,691.11,20,51.53
O04341,C115,P096,2025-07-16,5,2188.4,20,508.41
O04342,C111,P050,2025-11-20,3,1393.56,15,314.59
O04343,C225,P002,2025-07-18,6,1088.64,10,108.49
O04344,C200,P042,2025-01-12,4,1667.96,10,314.58
O04345,C139,P058,2025-01-23,9,1814.67,15,383.44
O04346,C018,P014,2025-09-19,7,1114.96,15,56.59
O04347,C242,P028,2025-05-17,7,1307.46,5,383.99
O04348,C284,P012,2025-10-20,8,3625.2,0,769.09
O04349,C225,P076,2025-07-20,10,210.6,10,50.91
O04350,C090,P009,2025-08-29,3,463.05,5,116.06
O04351,C008,P079,2025-08-02,3,141.12,0,21.71
O04352,C022,P003,2025-09-16,4,1744.88,10,312.74
O04353,C234,P007,2025-10-03,8,3614.16,15,571.38
O04354,C080,P068,2025-04-13,8,2930.48,5,486.66
O04355,C186,P085,2025-08-28,9,4104.99,10,702.07
O04356,C073,P034,2025-07-12,1,389.34,5,36.87
O04357,C266,P012,2025-09-04,10,4531.5,15,584.64
O04358,C052,P026,2025-10-17,2,949.74,20,247.87
O04359,C183,P088,2025-08-14,7,2023.07,15,119.94
O04360,C265,P030,2025-07-16,10,2253.9,5,185.82
O04361,C030,P051,2025-04-21,1,16.21,20,3.27
O04362,C090,P017,2025-05-30,8,2986.88,10,214.82
O04363,C204,P046,2025-09-25,3,126.27,0,15.96
O04364,C212,P034,2025-03-25,9,3504.06,0,383.12
O04365,C085,P081,2025-11-01,7,789.18,15,71.23
O04366,C074,P070,2025-11-26,8,1848.08,5,276.66
O04367,C188,P060,2025-04-03,1,197.8,0,26.8
O04368,C248,P033,2025-08-23,7,2746.59,0,187.14
O04369,C001,P001,2025-11-09,6,1528.5,15,281.44
O04370,C105,P028,2025-01-05,10,1867.8,5,246.32
O04371,C299,P001,2025-11-06,8,2038.0,0,286.31
O04372,C072,P006,2025-09-28,6,392.22,20,33.39
O04373,C207,P084,2025-12-26,9,3695.22,0,546.36
O04374,C193,P086,2025-03-01,5,1859.75,0,523.67
O04375,C223,P042,2025-12-25,4,1667.96,10,128.75
O04376,C030,P005,2025-08-30,7,607.11,20,43.38
O04377,C164,P028,2025-11-29,1,186.78,5,29.63
O04378,C300,P069,2025-03-02,2,772.6,10,186.83
O04379,C129,P038,2025-06-09,2,61.6,0,11.57
O04380,C197,P028,2025-10-15,6,1120.68,10,225.09
O04381,C183,P074,2025-08-28,5,1455.35,15,214.68
O04382,C218,P064,2025-08-22,3,1337.82,0,249.61
O04383,C146,P024,2025-10-13,2,146.1,20,11.41
O04384,C016,P083,2025-12-26,3,1396.44,0,245.08
O04385,C286,P078,2025-10-19,4,1530.24,10,310.62
O04386,C089,P008,2025-09-05,10,2523.2,5,232.16
O04387,C051,P054,2025-12-25,10,129.1,15,17.19
O04388,C281,P076,2025-01-12,6,126.36,0,34.67
O04389,C203,P064,2025-06-23,5,2229.7,20,151.54
O04390,C094,P051,2025-10-04,8,129.68,10,16.96
O04391,C093,P050,2025-01-22,8,3716.16,5,505.12
O04392,C010,P073,2025-10-18,3,296.19,5,16.82
O04393,C173,P072,2025-09-27,3,82.59,15,10.05
O04394,C069,P081,2025-07-17,7,789.18,15,159.69
O04395,C050,P061,2025-07-05,8,1012.24,20,121.59
O04396,C186,P071,2025-04-07,9,2602.71,15,315.81
O04397,C006,P029,2025-06-22,8,2081.68,5,114.51
O04398,C111,P054,2025-06-24,4,51.64,10,12.58
O04399,C201,P011,2025-10-14,8,386.8,0,62.75
O04400,C292,P017,2025-03-26,2,746.72,20,57.01
O04401,C027,P059,2025-06-10,10,3486.6,10,983.92
O04402,C035,P079,2025-06-30,10,470.4,5,111.27
O04403,C236,P054,2025-10-06,8,103.28,15,29.85
O04404,C110,P088,2025-11-28,1,289.01,0,32.28
O04405,C203,P099,2025-07-30,7,1082.97,10,176.39
O04406,C027,P075,2025-06-24,9,3764.88,0,868.49
O04407,C102,P070,2025-10-11,4,924.04,15,78.3
O04408,C299,P016,2025-11-09,2,59.84,0,5.17
O04409,C248,P048,2025-03-27,9,3529.8,15,638.88
O04410,C269,P086,2025-09-20,9,3347.55,5,438.72
O04411,C289,P071,2025-10-09,2,578.38,20,144.43
O04412,C067,P090,2025-12-07,10,2991.9,15,627.02
O04413,C215,P072,2025-02-18,6,165.18,15,24.22
O04414,C131,P086,2025-01-10,9,3347.55,20,816.95
O04415,C231,P076,2025-02-18,6,126.36,0,27.13
O04416,C178,P005,2025-06-12,5,433.65,20,68.1
O04417,C029,P076,2025-04-09,5,105.3,10,22.69
O04418,C135,P055,2025-05-21,10,2156.7,20,119.9
O04419,C156,P068,2025-08-25,4,1465.24,20,216.68
O04420,C182,P048,2025-06-17,4,1568.8,0,232.22
O04421,C119,P022,2025-11-22,2,948.4,15,281.37
O04422,C215,P049,2025-03-18,8,3932.72,15,730.7
O04423,C299,P098,2025-01-24,8,2683.68,10,580.03
O04424,C039,P068,2025-12-23,9,3296.79,0,777.99
O04425,C059,P069,2025-04-24,9,3476.7,15,545.29
O04426,C236,P065,2025-08-06,5,972.0,10,159.21
O04427,C038,P076,2025-10-04,4,84.24,20,20.88
O04428,C114,P095,2025-07-31,1,177.16,10,45.27
O04429,C152,P032,2025-08-18,6,1476.96,5,174.63
O04430,C289,P021,2025-01-02,8,1008.72,15,105.47
O04431,C109,P068,2025-10-26,4,1465.24,15,87.77
O04432,C091,P024,2025-03-09,10,730.5,10,83.07
O04433,C229,P005,2025-05-03,7,607.11,20,102.19
O04434,C165,P042,2025-02-08,6,2501.94,20,748.19
O04435,C181,P039,2025-08-01,3,1469.91,10,210.75
O04436,C112,P094,2025-12-19,2,130.72,5,28.26
O04437,C109,P050,2025-06-16,1,464.52,10,105.26
O04438,C210,P043,2025-06-28,8,2995.2,10,366.33
O04439,C103,P073,2025-02-14,5,493.65,15,109.49
O04440,C012,P089,2025-10-21,2,441.84,10,85.81
O04441,C164,P049,2025-07-17,10,4915.9,20,1351.13
O04442,C096,P059,2025-07-01,3,1045.98,15,272.65
O04443,C086,P071,2025-02-25,7,2024.33,10,307.11
O04444,C140,P038,2025-03-11,7,215.6,0,33.81
O04445,C168,P073,2025-06-12,9,888.57,0,195.66
O04446,C104,P058,2025-08-08,6,1209.78,5,208.65
O04447,C238,P039,2025-12-24,10,4899.7,0,1103.95
O04448,C088,P006,2025-03-22,8,522.96,0,112.14
O04449,C277,P100,2025-12-25,6,711.42,5,111.03
O04450,C144,P039,2025-12-28,2,979.94,15,84.36
O04451,C101,P058,2025-11-26,9,1814.67,10,320.45
O04452,C121,P049,2025-11-16,3,1474.77,5,297.65
O04453,C060,P068,2025-02-18,8,2930.48,10,222.51
O04454,C117,P054,2025-07-15,2,25.82,15,7.57
O04455,C045,P004,2025-12-22,10,4462.1,0,401.51
O04456,C087,P063,2025-09-05,8,2463.04,15,366.86
O04457,C240,P095,2025-06-11,10,1771.6,0,271.33
O04458,C180,P072,2025-05-05,5,137.65,20,7.69
O04459,C031,P043,2025-08-11,10,3744.0,0,716.76
O04460,C252,P019,2025-09-25,9,185.58,5,42.72
O04461,C042,P078,2025-04-16,5,1912.8,5,287.97
O04462,C093,P045,2025-05-24,3,567.87,15,162.0
O04463,C015,P022,2025-10-14,9,4267.8,0,1253.84
O04464,C206,P038,2025-07-18,4,123.2,15,11.97
O04465,C196,P039,2025-12-13,2,979.94,15,184.65
O04466,C135,P039,2025-11-08,6,2939.82,0,493.37
O04467,C201,P088,2025-01-08,3,867.03,20,224.46
O04468,C079,P070,2025-02-20,3,693.03,20,47.11
O04469,C201,P068,2025-09-15,3,1098.93,0,113.64
O04470,C221,P008,2025-09-28,9,2270.88,10,560.14
O04471,C193,P044,2025-08-25,9,333.9,0,58.36
O04472,C292,P014,2025-08-25,5,796.4,15,207.9
O04473,C143,P020,2025-10-10,3,783.84,10,129.89
O04474,C196,P025,2025-05-14,4,139.08,0,37.35
O04475,C122,P060,2025-08-29,10,1978.0,0,527.5
O04476,C125,P088,2025-12-06,9,2601.09,15,382.38
O04477,C158,P078,2025-02-09,2,765.12,10,152.8
O04478,C195,P027,2025-10-26,1,273.37,5,16.04
O04479,C193,P094,2025-03-23,7,457.52,10,130.24
O04480,C175,P052,2025-02-15,8,3277.68,0,315.18
O04481,C232,P016,2025-04-28,4,119.68,20,7.1
O04482,C277,P075,2025-12-10,4,1673.28,20,282.19
O04483,C156,P020,2025-02-16,6,1567.68,0,238.93
O04484,C281,P097,2025-05-27,2,452.74,5,35.79
O04485,C055,P060,2025-05-10,9,1780.2,20,472.36
O04486,C247,P008,2025-06-14,8,2018.56,15,431.59
O04487,C249,P060,2025-06-10,2,395.6,0,98.64
O04488,C247,P029,2025-06-14,4,1040.84,10,90.59
O04489,C038,P017,2025-04-18,6,2240.16,15,537.06
O04490,C262,P037,2025-02-22,10,3295.0,15,432.59
O04491,C029,P036,2025-10-27,2,186.96,5,47.41
O04492,C280,P051,2025-06-29,10,162.1,0,17.03
O04493,C104,P065,2025-04-22,9,1749.6,20,261.34
O04494,C115,P069,2025-04-29,7,2704.1,15,790.48
O04495,C087,P041,2025-04-01,5,1335.6,0,371.66
O04496,C058,P035,2025-04-23,4,596.12,0,178.13
O04497,C215,P014,2025-10-23,8,1274.24,5,142.95
O04498,C214,P029,2025-10-01,3,780.63,5,59.67
O04499,C052,P093,2025-06-18,3,161.55,15,19.8
O04500,C278,P065,2025-08-09,8,1555.2,10,127.32
O04501,C158,P098,2025-11-25,5,1677.3,5,316.62
O04502,C117,P056,2025-08-22,4,1047.96,10,161.01
O04503,C058,P032,2025-04-24,5,1230.8,5,341.85
O04504,C066,P097,2025-11-23,4,905.48,0,266.11
O04505,C067,P085,2025-06-11,8,3648.88,10,803.51
O04506,C116,P041,2025-12-07,3,801.36,20,186.04
O04507,C187,P062,2025-11-16,4,670.8,5,78.38
O04508,C081,P047,2025-05-23,5,990.55,5,177.19
O04509,C235,P016,2025-05-11,10,299.2,20,38.54
O04510,C145,P073,2025-11-08,9,888.57,10,227.79
O04511,C124,P024,2025-01-26,6,438.3,0,126.7
O04512,C012,P031,2025-08-26,1,69.9,10,5.51
O04513,C096,P005,2025-10-14,3,260.19,5,25.77
O04514,C061,P039,2025-08-28,5,2449.85,0,185.69
O04515,C220,P037,2025-02-25,10,3295.0,15,195.83
O04516,C042,P055,2025-04-10,1,215.67,15,53.17
O04517,C256,P090,2025-01-07,5,1495.95,20,243.11
O04518,C204,P091,2025-12-11,3,1015.95,10,258.69
O04519,C064,P023,2025-05-07,6,2665.62,0,509.18
O04520,C010,P018,2025-07-23,1,218.78,10,16.59
O04521,C133,P085,2025-07-03,4,1824.44,10,198.63
O04522,C009,P090,2025-08-22,7,2094.33,20,118.49
O04523,C056,P082,2025-04-16,1,387.7,20,66.54
O04524,C105,P023,2025-01-19,1,444.27,15,74.24
O04525,C155,P094,2025-09-22,7,457.52,5,127.29
O04526,C102,P071,2025-05-17,6,1735.14,0,346.24
O04527,C261,P087,2025-10-11,8,1843.52,15,339.85
O04528,C061,P096,2025-06-28,1,437.68,20,65.56
O04529,C200,P037,2025-07-21,10,3295.0,5,447.64
O04530,C150,P037,2025-09-20,8,2636.0,15,579.81
O04531,C170,P045,2025-04-13,7,1325.03,10,115.25
O04532,C124,P021,2025-06-30,6,756.54,15,154.36
O04533,C216,P019,2025-09-02,9,185.58,10,47.71
O04534,C051,P080,2025-11-18,3,968.19,15,209.8
O04535,C251,P100,2025-07-01,9,1067.13,20,300.46
O04536,C170,P010,2025-11-11,4,1172.04,20,65.18
O04537,C097,P089,2025-05-28,4,883.68,15,193.42
O04538,C060,P056,2025-12-27,3,785.97,15,233.62
O04539,C186,P031,2025-03-22,1,69.9,0,13.87
O04540,C300,P018,2025-04-03,2,437.56,5,34.21
O04541,C146,P055,2025-08-30,2,431.34,10,45.14
O04542,C273,P047,2025-11-12,7,1386.77,20,378.15
O04543,C235,P010,2025-01-18,9,2637.09,0,625.48
O04544,C050,P032,2025-03-30,5,1230.8,0,152.81
O04545,C286,P046,2025-04-14,2,84.18,5,20.76
O04546,C095,P012,2025-05-18,10,4531.5,5,600.21
O04547,C070,P081,2025-09-26,8,901.92,15,257.44
O04548,C239,P095,2025-09-15,7,1240.12,20,162.92
O04549,C257,P036,2025-03-20,10,934.8,0,120.74
O04550,C269,P019,2025-07-02,10,206.2,10,59.39
O04551,C151,P077,2025-04-27,7,3325.07,5,187.4
O04552,C227,P099,2025-06-29,4,618.84,15,115.67
O04553,C270,P006,2025-06-11,10,653.7,15,123.82
O04554,C010,P033,2025-06-07,1,392.37,20,81.67
O04555,C280,P042,2025-06-21,10,4169.9,5,334.91
O04556,C207,P022,2025-06-21,10,4742.0,20,345.04
O04557,C004,P016,2025-02-04,5,149.6,0,41.98
O04558,C108,P068,2025-06-17,6,2197.86,15,508.17
O04559,C120,P012,2025-05-08,10,4531.5,0,924.57
O04560,C102,P004,2025-11-21,6,2677.26,15,599.29
O04561,C032,P097,2025-12-15,6,1358.22,20,187.23
O04562,C162,P007,2025-04-12,9,4065.93,5,1086.42
O04563,C042,P085,2025-05-08,5,2280.55,15,430.39
O04564,C203,P029,2025-03-02,10,2602.1,15,690.62
O04565,C218,P054,2025-01-09,9,116.19,10,6.88
O04566,C281,P036,2025-07-27,1,93.48,5,11.94
O04567,C036,P076,2025-02-14,4,84.24,15,23.74
O04568,C013,P031,2025-08-28,9,629.1,0,133.6
O04569,C188,P058,2025-02-25,10,2016.3,5,527.48
O04570,C006,P077,2025-07-08,5,2375.05,15,469.01
O04571,C162,P050,2025-12-26,7,3251.64,5,815.91
O04572,C148,P090,2025-03-29,10,2991.9,20,804.32
O04573,C190,P036,2025-05-06,4,373.92,0,94.59
O04574,C223,P004,2025-08-16,4,1784.84,0,186.06
O04575,C264,P073,2025-04-01,8,789.84,10,147.58
O04576,C063,P079,2025-09-15,3,141.12,20,39.63
O04577,C059,P056,2025-01-17,3,785.97,15,216.73
O04578,C115,P064,2025-05-11,7,3121.58,20,650.01
O04579,C063,P050,2025-05-16,9,4180.68,10,1178.01
O04580,C137,P026,2025-05-05,5,2374.35,20,510.71
O04581,C174,P076,2025-04-01,9,189.54,20,34.04
O04582,C202,P041,2025-12-30,8,2136.96,0,360.49
O04583,C083,P092,2025-03-11,6,806.04,0,191.2
O04584,C079,P004,2025-10-02,4,1784.84,20,162.33
O04585,C278,P042,2025-11-20,9,3752.91,5,742.72
O04586,C185,P029,2025-03-07,1,260.21,15,65.5
O04587,C134,P012,2025-06-09,1,453.15,15,61.37
O04588,C014,P085,2025-08-22,10,4561.1,20,653.53
O04589,C143,P023,2025-09-23,8,3554.16,20,193.89
O04590,C067,P082,2025-08-02,10,3877.0,10,367.67
O04591,C207,P073,2025-12-17,5,493.65,20,73.58
O04592,C094,P023,2025-04-26,8,3554.16,10,768.97
O04593,C233,P001,2025-09-14,2,509.5,20,112.46
O04594,C219,P063,2025-02-03,5,1539.4,0,96.97
O04595,C075,P011,2025-05-18,10,483.5,5,121.39
O04596,C026,P067,2025-12-17,6,1471.44,0,87.77
O04597,C074,P010,2025-07-10,3,879.03,5,50.49
O04598,C013,P025,2025-01-16,10,347.7,10,28.13
O04599,C175,P002,2025-03-08,3,544.32,5,96.25
O04600,C145,P034,2025-05-05,9,3504.06,5,706.64
O04601,C113,P050,2025-06-29,1,464.52,0,116.73
O04602,C242,P072,2025-06-23,5,137.65,15,10.78
O04603,C169,P091,2025-10-12,6,2031.9,20,214.27
O04604,C130,P052,2025-04-20,7,2867.97,0,528.94
O04605,C251,P016,2025-02-13,1,29.92,20,3.47
O04606,C095,P027,2025-06-26,5,1366.85,10,212.33
O04607,C116,P050,2025-08-17,1,464.52,0,132.56
O04608,C075,P042,2025-01-21,9,3752.91,5,551.28
O04609,C228,P019,2025-07-16,8,164.96,15,9.34
O04610,C099,P042,2025-07-20,7,2918.93,15,273.23
O04611,C113,P024,2025-08-25,2,146.1,10,36.74
O04612,C005,P041,2025-07-20,7,1869.84,15,506.24
O04613,C020,P056,2025-02-28,10,2619.9,20,782.12
O04614,C021,P076,2025-10-07,8,168.48,10,33.5
O04615,C098,P074,2025-11-08,6,1746.42,20,445.41
O04616,C066,P032,2025-09-23,1,246.16,20,61.99
O04617,C006,P080,2025-02-01,9,2904.57,10,584.58
O04618,C171,P042,2025-11-15,6,2501.94,0,237.62
O04619,C201,P010,2025-11-05,6,1758.06,5,391.87
O04620,C267,P069,2025-04-10,8,3090.4,20,446.22
O04621,C107,P033,2025-01-30,5,1961.85,20,206.18
O04622,C268,P006,2025-02-07,6,392.22,0,115.91
O04623,C141,P049,2025-11-10,2,983.18,10,80.96
O04624,C274,P045,2025-08-14,4,757.16,15,198.33
O04625,C059,P095,2025-02-22,3,531.48,10,51.01
O04626,C105,P044,2025-05-11,8,296.8,15,55.38
O04627,C067,P081,2025-05-01,3,338.22,20,32.49
O04628,C214,P049,2025-08-14,8,3932.72,15,644.74
O04629,C130,P014,2025-04-01,3,477.84,15,33.23
O04630,C175,P060,2025-10-21,4,791.2,10,217.75
O04631,C054,P034,2025-11-14,3,1168.02,15,77.84
O04632,C286,P035,2025-10-30,2,298.06,10,49.61
O04633,C003,P100,2025-10-11,3,355.71,20,20.92
O04634,C023,P051,2025-03-20,1,16.21,15,3.95
O04635,C233,P014,2025-09-12,8,1274.24,5,85.66
O04636,C176,P048,2025-09-10,4,1568.8,0,423.23
O04637,C181,P075,2025-08-18,8,3346.56,5,633.97
O04638,C061,P011,2025-07-20,5,241.75,0,19.5
O04639,C146,P054,2025-08-08,5,64.55,0,11.98
O04640,C003,P086,2025-10-18,5,1859.75,20,287.74
O04641,C298,P086,2025-04-01,1,371.95,10,69.67
O04642,C028,P038,2025-01-04,9,277.2,10,37.85
O04643,C079,P069,2025-02-02,3,1158.9,15,105.26
O04644,C290,P014,2025-04-06,9,1433.52,0,142.04
O04645,C150,P068,2025-12-30,3,1098.93,0,325.6
O04646,C018,P041,2025-07-20,9,2404.08,10,120.69
O04647,C123,P013,2025-04-03,5,235.2,10,54.02
O04648,C287,P096,2025-10-20,10,4376.8,5,998.16
O04649,C105,P094,2025-09-19,10,653.6,5,163.57
O04650,C084,P064,2025-04-10,7,3121.58,0,784.64
O04651,C106,P032,2025-02-09,4,984.64,20,63.7
O04652,C164,P068,2025-08-27,9,3296.79,0,750.64
O04653,C259,P063,2025-07-08,4,1231.52,10,202.71
O04654,C142,P048,2025-06-10,1,392.2,20,60.96
O04655,C263,P001,2025-05-04,10,2547.5,0,184.77
O04656,C089,P090,2025-08-20,5,1495.95,20,337.26
O04657,C134,P085,2025-11-23,5,2280.55,5,391.6
O04658,C060,P081,2025-07-30,8,901.92,15,131.36
O04659,C158,P080,2025-04-13,4,1290.92,10,128.99
O04660,C264,P082,2025-10-29,6,2326.2,0,530.79
O04661,C166,P012,2025-08-24,4,1812.6,15,431.75
O04662,C245,P073,2025-07-31,1,98.73,20,17.44
O04663,C056,P072,2025-11-05,7,192.71,15,45.98
O04664,C224,P100,2025-08-18,4,474.28,15,118.9
O04665,C193,P002,2025-11-15,1,181.44,15,42.1
O04666,C064,P001,2025-11-19,6,1528.5,20,425.68
O04667,C067,P078,2025-07-25,5,1912.8,0,147.15
O04668,C072,P085,2025-03-31,3,1368.33,0,390.15
O04669,C025,P079,2025-12-29,7,329.28,20,21.68
O04670,C152,P065,2025-08-25,5,972.0,5,77.51
O04671,C081,P099,2025-04-16,7,1082.97,20,118.28
O04672,C257,P052,2025-12-25,10,4097.1,15,1211.94
O04673,C064,P069,2025-11-20,1,386.3,20,108.81
O04674,C294,P044,2025-05-27,6,222.6,5,51.08
O04675,C145,P021,2025-11-17,7,882.63,20,125.3
O04676,C174,P097,2025-05-16,5,1131.85,20,122.35
O04677,C118,P026,2025-09-08,10,4748.7,10,599.96
O04678,C085,P078,2025-02-01,8,3060.48,20,572.96
O04679,C069,P070,2025-01-06,10,2310.1,20,190.88
O04680,C224,P054,2025-09-18,6,77.46,10,16.08
O04681,C059,P072,2025-09-19,10,275.3,20,31.4
O04682,C088,P030,2025-10-20,10,2253.9,20,128.22
O04683,C265,P082,2025-03-25,4,1550.8,5,372.92
O04684,C100,P028,2025-12-21,10,1867.8,15,346.78
O04685,C239,P032,2025-07-31,6,1476.96,20,95.73
O04686,C074,P066,2025-08-08,9,711.54,0,167.22
O04687,C209,P094,2025-04-11,3,196.08,20,32.02
O04688,C206,P004,2025-10-03,8,3569.68,20,889.22
O04689,C167,P014,2025-04-06,8,1274.24,10,222.87
O04690,C176,P098,2025-08-01,3,1006.38,0,79.95
O04691,C293,P020,2025-10-24,10,2612.8,5,457.23
O04692,C210,P051,2025-05-21,2,32.42,15,2.2
O04693,C010,P011,2025-08-20,7,338.45,15,18.66
O04694,C218,P013,2025-11-21,7,329.28,10,39.65
O04695,C204,P073,2025-06-12,7,691.11,0,77.67
O04696,C267,P033,2025-07-09,7,2746.59,10,283.89
O04697,C039,P018,2025-04-11,10,2187.8,5,220.15
O04698,C126,P060,2025-05-05,6,1186.8,5,213.76
O04699,C060,P005,2025-11-16,5,433.65,10,23.36
O04700,C219,P068,2025-12-16,3,1098.93,0,261.34
O04701,C197,P003,2025-09-26,5,2181.1,10,431.87
O04702,C228,P080,2025-07-17,1,322.73,15,72.9
O04703,C017,P021,2025-09-01,4,504.36,20,137.9
O04704,C005,P039,2025-07-03,2,979.94,0,280.54
O04705,C079,P084,2025-07-29,8,3284.64,20,167.42
O04706,C080,P088,2025-04-20,5,1445.05,0,127.59
O04707,C260,P082,2025-04-18,8,3101.6,10,163.0
O04708,C208,P036,2025-08-30,2,186.96,10,19.86
O04709,C082,P049,2025-07-18,3,1474.77,15,115.05
O04710,C043,P041,2025-01-12,10,2671.2,15,164.28
O04711,C016,P030,2025-10-28,5,1126.95,5,195.0
O04712,C235,P067,2025-03-17,9,2207.16,10,159.79
O04713,C083,P081,2025-04-28,6,676.44,5,52.13
O04714,C212,P070,2025-01-18,2,462.02,15,49.43
O04715,C035,P035,2025-05-23,2,298.06,10,67.35
O04716,C255,P089,2025-12-09,4,883.68,15,189.83
O04717,C239,P057,2025-11-02,6,1860.78,10,467.45
O04718,C148,P084,2025-12-26,2,821.16,15,95.37
O04719,C164,P008,2025-06-22,5,1261.6,15,186.15
O04720,C139,P029,2025-07-10,9,2341.89,15,120.37
O04721,C055,P098,2025-04-16,5,1677.3,0,117.87
O04722,C040,P065,2025-01-09,5,972.0,15,227.33
O04723,C107,P059,2025-03-20,7,2440.62,10,347.21
O04724,C236,P098,2025-03-11,3,1006.38,20,60.48
O04725,C185,P060,2025-09-13,1,197.8,5,32.46
O04726,C079,P069,2025-10-17,1,386.3,0,25.26
O04727,C245,P057,2025-07-02,1,310.13,10,17.7
O04728,C085,P045,2025-09-21,10,1892.9,20,439.43
O04729,C049,P049,2025-11-28,2,983.18,10,168.4
O04730,C038,P090,2025-04-13,9,2692.71,15,537.09
O04731,C199,P040,2025-11-09,2,912.58,5,179.87
O04732,C104,P061,2025-11-14,9,1138.77,0,193.61
O04733,C127,P080,2025-11-23,7,2259.11,20,301.87
O04734,C039,P019,2025-04-07,8,164.96,0,21.42
O04735,C043,P058,2025-03-28,8,1613.04,5,385.16
O04736,C051,P089,2025-12-10,9,1988.28,0,106.19
O04737,C066,P043,2025-05-06,10,3744.0,5,823.53
O04738,C029,P016,2025-11-29,9,269.28,5,17.67
O04739,C102,P004,2025-05-16,6,2677.26,5,648.25
O04740,C300,P008,2025-01-04,7,1766.24,5,263.07
O04741,C244,P078,2025-12-05,4,1530.24,5,301.31
O04742,C131,P097,2025-06-17,7,1584.59,5,106.82
O04743,C125,P090,2025-01-09,10,2991.9,20,744.96
O04744,C044,P040,2025-06-23,8,3650.32,10,823.67
O04745,C265,P038,2025-08-22,4,123.2,5,8.22
O04746,C273,P033,2025-05-13,1,392.37,0,90.41
O04747,C031,P075,2025-08-15,10,4183.2,0,520.82
O04748,C106,P017,2025-02-27,9,3360.24,10,402.44
O04749,C021,P048,2025-02-10,9,3529.8,15,399.38
O04750,C010,P045,2025-11-18,3,567.87,5,59.47
O04751,C180,P067,2025-11-24,5,1226.2,20,195.43
O04752,C151,P033,2025-01-31,7,2746.59,20,288.38
O04753,C100,P086,2025-03-30,9,3347.55,0,264.82
